time,open,high,low,close,volume,complete,sma_short,sma_long,signal
2020-01-27,108.891,109.203,108.756,109.148,64011,True,109.67055555555555,109.35923076923076,1
2020-01-28,109.143,109.266,108.976,109.02,58942,True,109.54277777777777,109.34296153846155,1
2020-01-29,109.012,109.075,108.584,108.96,96366,True,109.4098888888889,109.32634615384615,1
2020-01-30,108.964,109.135,108.307,108.358,89678,True,109.207,109.28634615384615,-1
2020-02-02,108.432,108.799,108.318,108.683,85789,True,109.0751111111111,109.24957692307693,-1
2020-02-03,108.688,109.546,108.55,109.525,66432,True,109.04033333333334,109.25234615384616,-1
2020-02-04,109.524,109.848,109.304,109.83,77095,True,109.07766666666666,109.28888461538462,-1
2020-02-05,109.824,110.004,109.743,109.996,55418,True,109.15733333333333,109.3415,-1
2020-02-06,109.992,110.022,109.532,109.749,68129,True,109.2521111111111,109.3871923076923,-1
2020-02-09,109.688,109.879,109.562,109.775,61546,True,109.32177777777777,109.45123076923076,-1
2020-02-10,109.771,109.966,109.728,109.789,45837,True,109.40722222222222,109.50573076923078,-1
2020-02-11,109.788,110.136,109.772,110.095,44585,True,109.53333333333333,109.56861538461538,-1
2020-02-12,110.089,110.094,109.619,109.826,68896,True,109.69644444444445,109.59523076923077,1
2020-02-13,109.819,109.912,109.698,109.781,45980,True,109.81844444444444,109.60511538461539,1
2020-02-16,109.869,109.961,109.72,109.88,25313,True,109.85788888888888,109.62084615384616,1
2020-02-17,109.872,109.948,109.658,109.872,56823,True,109.86255555555556,109.61807692307691,1
2020-02-18,109.87,111.594,109.854,111.364,61963,True,110.01455555555556,109.6706923076923,1
2020-02-19,111.36,112.228,111.112,112.11,110472,True,110.27688888888889,109.75569230769231,1
2020-02-20,112.098,112.188,111.474,111.549,96218,True,110.474,109.80873076923078,1
2020-02-23,111.269,111.683,110.333,110.72,125852,True,110.57744444444444,109.83042307692307,1
2020-02-24,110.711,111.042,109.89,110.204,175264,True,110.58955555555556,109.8311923076923,1
2020-02-25,110.196,110.703,110.13,110.419,188052,True,110.65544444444444,109.85230769230769,1
2020-02-26,110.426,110.457,109.568,109.589,234573,True,110.63411111111111,109.84273076923077,1
2020-02-27,109.6,109.682,107.512,108.064,296493,True,110.43233333333335,109.78773076923078,1
2020-03-01,107.413,108.579,107.376,108.331,258639,True,110.2611111111111,109.75126923076922,1
2020-03-02,108.306,108.537,106.93,107.112,240585,True,109.78866666666666,109.68265384615384,1
2020-03-03,107.13,107.69,106.848,107.536,162348,True,109.28044444444444,109.62065384615386,-1
2020-03-04,107.532,107.742,105.975,106.168,158237,True,108.68255555555555,109.51096153846154,-1
2020-03-05,106.159,106.345,104.993,105.362,259828,True,108.08722222222224,109.37257692307693,-1
2020-03-08,105.362,105.362,101.18,102.369,260644,True,107.21666666666665,109.14223076923076,-1
2020-03-09,102.369,105.924,102.011,105.638,285729,True,106.68544444444444,109.02511538461539,-1
2020-03-10,105.638,105.65,104.098,104.533,236043,True,106.12366666666668,108.83311538461538,-1
2020-03-11,104.533,106.105,103.084,104.634,266917,True,105.74255555555555,108.63326923076923,-1
2020-03-12,104.634,108.51,104.509,107.887,257244,True,105.69322222222223,108.55215384615384,-1
2020-03-15,107.062,107.57,105.148,105.851,255879,True,105.55311111111111,108.40223076923077,-1
2020-03-16,105.851,107.864,105.851,107.684,318875,True,105.56955555555555,108.3218076923077,-1
2020-03-17,107.684,108.658,106.754,108.081,269769,True,105.7821111111111,108.25611538461537,-1
2020-03-18,108.081,110.956,107.873,110.707,297270,True,106.37599999999999,108.27965384615385,-1
2020-03-19,110.711,111.508,109.335,110.793,213790,True,107.312,108.31684615384614,-1
2020-03-22,110.823,111.596,109.67,111.242,227588,True,107.93466666666667,108.37303846153847,-1
2020-03-23,111.242,111.717,110.085,111.221,186928,True,108.67777777777778,108.42461538461538,1
2020-03-24,111.221,111.682,110.754,111.208,174836,True,109.40822222222222,108.47600000000001,1
2020-03-25,111.208,111.298,109.207,109.627,192015,True,109.60155555555555,108.40919230769231,1
2020-03-26,109.627,109.747,107.758,108.014,143340,True,109.84188888888889,108.25165384615386,1
2020-03-29,107.725,108.296,107.126,107.778,118156,True,109.85233333333333,108.10661538461538,1
2020-03-30,107.778,108.73,107.462,107.557,149494,True,109.79411111111112,107.98496153846155,1
2020-03-31,107.557,107.941,106.918,107.172,115253,True,109.40133333333334,107.86834615384615,1
2020-04-01,107.172,108.095,107.018,107.884,102228,True,109.07811111111113,107.77084615384615,1
2020-04-02,107.884,108.678,107.802,108.528,89142,True,108.77655555555556,107.73003846153847,1
2020-04-05,108.382,109.383,108.369,109.224,90673,True,108.55466666666666,107.77465384615385,1
2020-04-06,109.224,109.28,108.672,108.766,96199,True,108.28333333333333,107.79138461538462,1
2020-04-07,108.766,109.102,108.506,108.83,84646,True,108.19477777777779,107.85746153846155,1
2020-04-08,108.83,109.064,108.208,108.495,94182,True,108.24822222222222,107.89434615384616,1
2020-04-09,108.495,108.59,108.327,108.465,12024,True,108.32455555555556,107.9826923076923,1
2020-04-12,108.403,108.528,107.502,107.768,60497,True,108.34800000000001,108.07523076923076,1
2020-04-13,107.768,107.772,106.983,107.218,68151,True,108.3531111111111,108.26173076923078,1
2020-04-14,107.218,107.866,106.926,107.438,87169,True,108.30355555555555,108.33096153846155,-1
2020-04-15,107.438,108.084,107.165,107.91,93278,True,108.23488888888888,108.46084615384615,-1
2020-04-16,107.91,108.085,107.302,107.548,90723,True,108.04866666666666,108.57292307692306,-1
2020-04-19,107.539,107.951,107.476,107.626,65784,True,107.92200000000001,108.56288461538462,-1
2020-04-20,107.632,107.896,107.282,107.766,84443,True,107.80377777777778,108.63653846153846,-1
2020-04-21,107.788,107.938,107.516,107.746,61936,True,107.72055555555556,108.63892307692308,-1
2020-04-22,107.756,108.044,107.348,107.613,76003,True,107.6258888888889,108.62092307692309,-1
2020-04-23,107.59,107.761,107.372,107.503,65453,True,107.59644444444444,108.4976923076923,-1
2020-04-26,107.574,107.624,106.994,107.259,66003,True,107.601,108.36176923076924,-1
2020-04-27,107.201,107.34,106.56,106.868,69236,True,107.53766666666667,108.19353846153847,-1
2020-04-28,106.865,106.892,106.36,106.707,66189,True,107.40400000000001,108.01992307692308,-1
2020-04-29,106.7,107.499,106.407,107.199,94465,True,107.36522222222223,107.86573076923077,-1
2020-04-30,107.192,107.406,106.607,106.916,61849,True,107.28633333333333,107.76146153846153,-1
2020-05-03,106.867,107.07,106.634,106.725,58911,True,107.17066666666666,107.71188461538462,-1
2020-05-04,106.737,106.896,106.416,106.55,55280,True,107.03777777777778,107.66465384615384,-1
2020-05-05,106.569,106.62,105.988,106.102,66075,True,106.86988888888888,107.60869230769231,-1
2020-05-06,106.119,106.656,105.992,106.268,69839,True,106.73266666666667,107.57392307692308,-1
2020-05-07,106.275,106.751,106.222,106.64,58939,True,106.66388888888889,107.52607692307694,-1
2020-05-10,106.54,107.769,106.506,107.656,70815,True,106.75144444444443,107.49253846153846,-1
2020-05-11,107.669,107.693,107.124,107.148,62663,True,106.80044444444444,107.4126923076923,-1
2020-05-12,107.154,107.279,106.744,107.038,66521,True,106.78255555555556,107.34623076923077,-1
2020-05-13,107.046,107.366,106.776,107.236,61652,True,106.81811111111111,107.28492307692308,-1
2020-05-14,107.249,107.434,106.857,107.074,61586,True,106.85688888888889,107.23026923076924,-1
2020-05-17,107.114,107.506,107.069,107.314,58030,True,106.94177777777777,107.186,-1
2020-05-18,107.336,108.088,107.294,107.699,66548,True,107.11922222222222,107.18334615384616,-1
2020-05-19,107.694,107.985,107.336,107.545,53875,True,107.2611111111111,107.19592307692308,1
2020-05-20,107.538,107.85,107.51,107.608,54261,True,107.36866666666667,107.20246153846152,1
2020-05-21,107.624,107.762,107.323,107.635,47151,True,107.36633333333333,107.19188461538462,1
2020-05-24,107.609,107.784,107.567,107.716,28370,True,107.42944444444444,107.19834615384616,1
2020-05-25,107.697,107.924,107.402,107.562,54938,True,107.48766666666667,107.19588461538461,1
2020-05-26,107.577,107.947,107.365,107.722,75917,True,107.54166666666667,107.1941923076923,1
2020-05-27,107.724,107.902,107.571,107.639,68906,True,107.60444444444445,107.1900769230769,1
2020-05-28,107.648,107.894,107.084,107.821,85924,True,107.66077777777777,107.19807692307693,1
2020-05-31,107.821,107.856,107.38,107.592,64270,True,107.64888888888889,107.20149999999998,1
2020-06-01,107.577,108.773,107.514,108.68,77594,True,107.775,107.25615384615384,1
2020-06-02,108.685,108.984,108.424,108.904,83199,True,107.919,107.33446153846154,1
2020-06-03,108.9,109.198,108.618,109.157,89207,True,108.08811111111112,107.4286923076923,1
2020-06-04,109.146,109.85,109.041,109.59,79534,True,108.29633333333332,107.52065384615383,1
2020-06-07,109.585,109.694,108.236,108.43,70717,True,108.39277777777778,107.57888461538462,1
2020-06-08,108.44,108.546,107.622,107.755,85681,True,108.39644444444444,107.61849999999998,1
2020-06-09,107.75,107.874,106.987,107.122,88045,True,108.339,107.6405,1
2020-06-10,107.116,107.236,106.573,106.865,99646,True,108.23277777777778,107.66984615384617,1
2020-06-11,106.88,107.556,106.587,107.392,114301,True,108.21055555555556,107.71307692307693,1
2020-06-14,107.375,107.57,107.0,107.324,93167,True,108.05988888888889,107.73938461538461,1
2020-06-15,107.339,107.642,107.214,107.324,95203,True,107.88433333333334,107.72661538461537,1
2020-06-16,107.374,107.442,106.952,107.007,63740,True,107.64544444444444,107.72119230769229,-1
2020-06-17,107.014,107.129,106.668,106.973,76020,True,107.35466666666667,107.71869230769231,-1
2020-06-18,107.0,107.06,106.768,106.891,61394,True,107.18366666666667,107.70542307692307,-1
2020-06-21,106.773,107.012,106.769,106.906,59138,True,107.08933333333333,107.69896153846153,-1
2020-06-22,106.929,107.222,106.074,106.526,85235,True,107.02311111111112,107.66865384615383,-1
2020-06-23,106.519,107.072,106.384,107.042,76467,True,107.04277777777777,107.64338461538462,-1
2020-06-24,107.064,107.452,106.985,107.195,71507,True,107.02088888888889,107.62992307692306,-1
2020-06-25,107.22,107.356,106.8,107.219,60982,True,107.00922222222222,107.61496153846154,-1
2020-06-28,107.16,107.885,107.041,107.572,61571,True,107.03677777777779,107.61253846153846,-1
2020-06-29,107.567,107.986,107.522,107.933,70001,True,107.13966666666667,107.62088461538461,-1
2020-06-30,107.928,108.165,107.363,107.463,61049,True,107.19411111111111,107.61707692307692,-1
2020-07-01,107.469,107.726,107.334,107.502,52704,True,107.262,107.60861538461539,-1
2020-07-02,107.516,107.57,107.437,107.502,29082,True,107.32822222222222,107.60334615384616,-1
2020-07-05,107.511,107.773,107.258,107.388,43852,True,107.42399999999999,107.5866923076923,-1
2020-07-06,107.37,107.792,107.246,107.52,49881,True,107.47711111111111,107.58392307692309,-1
2020-07-07,107.552,107.71,107.202,107.26,38628,True,107.48433333333332,107.52930769230768,-1
2020-07-08,107.299,107.398,107.099,107.206,60915,True,107.4828888888889,107.464,1
2020-07-09,107.216,107.266,106.638,106.923,47695,True,107.41077777777778,107.37807692307693,1
2020-07-12,106.94,107.32,106.788,107.293,47475,True,107.33966666666666,107.28973076923077,1
2020-07-13,107.27,107.434,107.12,107.239,55949,True,107.31477777777778,107.24392307692308,1
2020-07-14,107.255,107.309,106.668,106.932,56215,True,107.25144444444445,107.21226923076924,1
2020-07-15,106.943,107.404,106.836,107.274,54537,True,107.22611111111111,107.21811538461537,1
2020-07-16,107.286,107.363,106.94,107.037,43013,True,107.18711111111112,107.22473076923076,-1
2020-07-19,107.136,107.542,107.018,107.272,52129,True,107.15955555555556,107.2201153846154,-1
2020-07-20,107.234,107.368,106.681,106.803,57528,True,107.10877777777777,107.20007692307694,-1
2020-07-21,106.81,107.29,106.712,107.158,65152,True,107.10344444444445,107.19369230769232,-1
2020-07-22,107.165,107.23,106.712,106.866,53582,True,107.09711111111112,107.18826923076924,-1
2020-07-23,106.871,106.912,105.682,106.14,74158,True,106.969,107.15623076923076,-1
2020-07-26,106.11,106.11,105.117,105.379,85781,True,106.76233333333333,107.09807692307693,-1
2020-07-27,105.398,105.688,104.956,105.096,81392,True,106.55833333333334,107.02846153846154,-1
2020-07-28,105.088,105.244,104.773,104.92,83821,True,106.29677777777778,106.96669230769231,-1
2020-07-29,104.926,105.294,104.68,104.728,86846,True,106.04022222222221,106.8776923076923,-1
2020-07-30,104.72,106.056,104.188,105.896,118847,True,105.88733333333334,106.82773076923078,-1
2020-08-02,105.883,106.472,105.581,105.952,104381,True,105.79277777777777,106.779,-1
2020-08-03,105.976,106.196,105.64,105.718,73080,True,105.63277777777779,106.70769230769231,-1
2020-08-04,105.746,105.872,105.322,105.596,81669,True,105.49166666666667,106.6178076923077,-1
2020-08-05,105.566,105.698,105.302,105.55,83066,True,105.42611111111111,106.54423076923078,-1
2020-08-06,105.528,106.058,105.481,105.926,79710,True,105.4868888888889,106.48361538461538,-1
2020-08-09,105.885,106.204,105.71,105.96,57089,True,105.5828888888889,106.42430769230768,-1
2020-08-10,105.951,106.686,105.93,106.492,81384,True,105.75755555555556,106.38984615384615,-1
2020-08-11,106.502,107.016,106.442,106.894,82981,True,105.99822222222222,106.36576923076922,-1
2020-08-12,106.887,107.05,106.568,106.93,74087,True,106.1131111111111,106.35307692307694,-1
2020-08-13,106.903,107.041,106.436,106.595,59014,True,106.18455555555556,106.32957692307693,-1
2020-08-16,106.601,106.656,105.944,106.006,61988,True,106.21655555555554,106.2943076923077,-1
2020-08-17,106.0,106.066,105.284,105.41,78238,True,106.19588888888889,106.22188461538462,-1
2020-08-18,105.414,106.154,105.104,106.118,91415,True,106.259,106.17876923076923,1
